speed_mach,alt_ft,sensor_name,speed_mps,cost,endurance_hr,footprint_w_km,area_sanitized_km2,mission_time_hrs
0.4,5000.0,EO/IR Sensor 1,133.7597759047561,5.700000000000002,9.94622,0.4012768126463825,1404.4688442623392,8.72878319031409
0.4,5000.0,EO/IR Sensor 2,133.7597759047561,6.650000000000002,9.94622,0.816709138530062,2858.4819848552174,8.715229452047186
0.4,5000.0,EO/IR Sensor 3,133.7597759047561,15.650000000000002,9.94622,1.7597636204899794,6159.172671714924,8.678957190292003
0.4,10000.0,EO/IR Sensor 1,131.3571501677056,7.850000000000001,10.94622,0.802553625292765,3129.959138641785,9.791890049183714
0.4,10000.0,EO/IR Sensor 2,131.3571501677056,8.8,10.94622,1.633418277060124,6370.331280534486,9.756327356868743
0.4,10000.0,EO/IR Sensor 3,131.3571501677056,17.8,10.94622,3.5195272409799587,10000.0,7.163001015757783
0.4,15000.0,EO/IR Sensor 1,128.90975195954624,11.500000000000002,12.44622,1.2038304379391476,5296.853926932249,11.062973615661859
0.4,15000.0,EO/IR Sensor 2,128.90975195954624,12.450000000000001,12.44622,2.450127415590186,10000.0,10.324198409225176
0.4,15000.0,EO/IR Sensor 3,128.90975195954624,21.450000000000003,12.44622,5.2792908614699385,10000.0,5.01504714631257
0.4,20000.0,EO/IR Sensor 1,126.41498091746212,16.650000000000002,14.44622,1.60510725058553,8346.557703044764,13.177838748967977
0.4,20000.0,EO/IR Sensor 2,126.41498091746212,17.6,14.44622,3.266836554120248,10000.0,7.877184798228073
0.4,20000.0,EO/IR Sensor 3,126.41498091746212,26.6,14.44622,7.0390544819599175,10000.0,4.1937555275187455
0.4,25000.0,EO/IR Sensor 1,123.86997477376383,23.3,16.94622,2.0063840632319123,10000.0,12.865770134219872
0.4,25000.0,EO/IR Sensor 2,123.86997477376383,24.25,16.94622,3.84,10000.0,7.089200084954433
0.4,25000.0,EO/IR Sensor 3,123.86997477376383,33.25,16.94622,7.2,10000.0,3.976374977232248
0.5,5000.0,EO/IR Sensor 1,167.19971988094514,6.7,9.06765,0.4012768126463825,1484.7242067916159,7.821635968573242
0.5,5000.0,EO/IR Sensor 2,167.19971988094514,7.65,9.06765,0.816709138530062,3021.82381256123,7.811032218394612
0.5,5000.0,EO/IR Sensor 3,167.19971988094514,16.65,9.06765,1.7597636204899794,6511.125395812919,7.786204223185935
0.5,10000.0,EO/IR Sensor 1,164.196437709632,8.850000000000001,10.06765,0.802553625292765,3290.4698637003385,8.718563492272597
0.5,10000.0,EO/IR Sensor 2,164.196437709632,9.8,10.06765,1.633418277060124,6697.014935946511,8.694223678305379
0.5,10000.0,EO/IR Sensor 3,164.196437709632,18.8,10.06765,3.5195272409799587,10000.0,6.21139774761367
0.5,15000.0,EO/IR Sensor 1,161.13718994943278,12.5,11.56765,1.2038304379391476,5778.386102107909,10.205229561866545
0.5,15000.0,EO/IR Sensor 2,161.13718994943278,13.45,11.56765,2.450127415590186,10000.0,8.777477183790127
0.5,15000.0,EO/IR Sensor 3,161.13718994943278,22.45,11.56765,5.2792908614699385,10000.0,4.1281257388320745
0.5,20000.0,EO/IR Sensor 1,158.01872614682765,17.650000000000002,13.56765,1.60510725058553,9149.11132833753,12.24824712810065
0.5,20000.0,EO/IR Sensor 2,158.01872614682765,18.6,13.56765,3.266836554120248,10000.0,6.795888975786192
0.5,20000.0,EO/IR Sensor 3,158.01872614682765,27.6,13.56765,7.0390544819599175,10000.0,3.4309112215857116
0.5,25000.0,EO/IR Sensor 1,154.8374684672048,24.3,16.06765,2.0063840632319123,10000.0,10.890239194520623
0.5,25000.0,EO/IR Sensor 2,154.8374684672048,25.25,16.06765,3.84,10000.0,6.026483786629568
0.5,25000.0,EO/IR Sensor 3,154.8374684672048,34.25,16.06765,7.2,10000.0,3.250520038341538
0.6000000000000001,5000.0,EO/IR Sensor 1,200.6396638571342,8.700000000000001,7.814079999999999,0.4012768126463825,1364.3411629977008,6.397190948283449
0.6000000000000001,5000.0,EO/IR Sensor 2,200.6396638571342,9.65,7.814079999999999,0.816709138530062,2858.4819848552174,6.621121982920488
0.6000000000000001,5000.0,EO/IR Sensor 3,200.6396638571342,18.65,7.814079999999999,1.7597636204899794,6159.172671714924,6.603233271378341
0.6000000000000001,10000.0,EO/IR Sensor 1,197.03572525155843,10.850000000000001,8.814079999999999,0.802553625292765,3129.959138641785,7.415402168900748
0.6000000000000001,10000.0,EO/IR Sensor 2,197.03572525155843,11.8,8.814079999999999,1.633418277060124,6370.331280534486,7.397744023956205
0.6000000000000001,10000.0,EO/IR Sensor 3,197.03572525155843,20.8,8.814079999999999,3.5195272409799587,10000.0,5.551934886459845
0.6000000000000001,15000.0,EO/IR Sensor 1,193.36462793931938,14.5,10.314079999999999,1.2038304379391476,5658.003058313994,8.952830987029085
0.6000000000000001,15000.0,EO/IR Sensor 2,193.36462793931938,15.45,10.314079999999999,2.450127415590186,10000.0,7.824515978188564
0.6000000000000001,15000.0,EO/IR Sensor 3,193.36462793931938,24.45,10.314079999999999,5.2792908614699385,10000.0,3.7587198845070553
0.6000000000000001,20000.0,EO/IR Sensor 1,189.6224713761932,19.650000000000002,12.314079999999999,1.60510725058553,9149.11132833753,10.89603008015745
0.6000000000000001,20000.0,EO/IR Sensor 2,189.6224713761932,20.6,12.314079999999999,3.266836554120248,10000.0,6.0499116325702555
0.6000000000000001,20000.0,EO/IR Sensor 3,189.6224713761932,29.6,12.314079999999999,7.0390544819599175,10000.0,3.0007610490686685
0.6000000000000001,25000.0,EO/IR Sensor 1,185.80496216064577,26.3,14.814079999999999,2.0063840632319123,10000.0,9.670495482726439
0.6000000000000001,25000.0,EO/IR Sensor 2,185.80496216064577,27.25,14.814079999999999,3.84,10000.0,5.364748981378679
0.6000000000000001,25000.0,EO/IR Sensor 3,185.80496216064577,36.25,14.814079999999999,7.2,10000.0,2.779472311776573
0.7000000000000001,5000.0,EO/IR Sensor 1,234.07960783332322,11.700000000000001,6.185509999999998,0.4012768126463825,1123.5750754098708,4.918555183213207
0.7000000000000001,5000.0,EO/IR Sensor 2,234.07960783332322,12.65,6.185509999999998,0.816709138530062,2286.785587884173,4.91635941514283
0.7000000000000001,5000.0,EO/IR Sensor 3,234.07960783332322,21.65,6.185509999999998,1.7597636204899794,4927.338137371941,4.91049453396778
0.7000000000000001,10000.0,EO/IR Sensor 1,229.8750127934848,13.850000000000001,7.185509999999998,0.802553625292765,2648.426963466125,5.840862548590424
0.7000000000000001,10000.0,EO/IR Sensor 2,229.8750127934848,14.8,7.185509999999998,1.633418277060124,5390.280314298409,5.828367692888736
0.7000000000000001,10000.0,EO/IR Sensor 3,229.8750127934848,23.8,7.185509999999998,3.5195272409799587,10000.0,5.130932459763954
0.7000000000000001,15000.0,EO/IR Sensor 1,225.59206592920592,17.5,8.685509999999997,1.2038304379391476,4935.704795550504,7.241699280309785
